country,year,sectorName,Population,GDP_USD,gdp_per_capita,NOx,SOx
Germany,2011,International aviation cruise (civil),80274983.0,3824828563521.408,47646.58204314298,102.423,5.67733
Germany,2011,International maritime navigation,80274983.0,3824828563521.408,47646.58204314298,162.373,45.7306
Germany,2011,Iron and steel production,80274983.0,3824828563521.408,47646.58204314298,22.5977,30.8537
Germany,2011,Lead production,80274983.0,3824828563521.408,47646.58204314298,,0.879655
Germany,2011,Lime production,80274983.0,3824828563521.408,47646.58204314298,4.72595,1.01059
Germany,2011,Manufacture of solid fuels and other energy industries,80274983.0,3824828563521.408,47646.58204314298,17.1732,16.1866
Germany,2011,Manure management - Broilers,80274983.0,3824828563521.408,47646.58204314298,0.014462,
Germany,2011,Manure management - Dairy cattle,80274983.0,3824828563521.408,47646.58204314298,0.624789,
Germany,2011,Manure management - Goats,80274983.0,3824828563521.408,47646.58204314298,0.00363245,
Germany,2011,Manure management - Horses,80274983.0,3824828563521.408,47646.58204314298,0.216949,
Germany,2011,Manure management - Laying hens,80274983.0,3824828563521.408,47646.58204314298,0.0154306,
Germany,2011,Manure management - Non-dairy cattle,80274983.0,3824828563521.408,47646.58204314298,0.65623,
Germany,2011,Manure management - Other animals (please specify in the IIR),80274983.0,3824828563521.408,47646.58204314298,0.00362125,
Germany,2011,Manure management - Other poultry,80274983.0,3824828563521.408,47646.58204314298,0.0030884,
Germany,2011,Manure management - Sheep,80274983.0,3824828563521.408,47646.58204314298,0.0243416,
Germany,2011,Manure management - Swine,80274983.0,3824828563521.408,47646.58204314298,0.363473,
Germany,2011,Manure management - Turkeys,80274983.0,3824828563521.408,47646.58204314298,0.0112971,
Germany,2011,Mobile combustion in manufacturing industries and construction (please specify in the IIR),80274983.0,3824828563521.408,47646.58204314298,11.916,0.0112947
Germany,2011,National navigation (shipping),80274983.0,3824828563521.408,47646.58204314298,30.0571,1.26323
Germany,2011,Nitric acid production,80274983.0,3824828563521.408,47646.58204314298,0.99395,
Germany,2011,Open burning of waste,80274983.0,3824828563521.408,47646.58204314298,0.496103,0.0107849
Germany,2011,Other mineral products (please specify in the IIR),80274983.0,3824828563521.408,47646.58204314298,2.27919,1.28768
Germany,2011,Other natural emissions (please specify in the IIR),80274983.0,3824828563521.408,47646.58204314298,1.88925,
Germany,2011,Other organic fertilisers applied to soils (including compost),80274983.0,3824828563521.408,47646.58204314298,10.4981,
Germany,2011,Other product use (please specify in the IIR),80274983.0,3824828563521.408,47646.58204314298,0.255566,0.112628
Germany,2011,Other stationary (including military),80274983.0,3824828563521.408,47646.58204314298,0.275116,0.0367366
Germany,2011,"Other, Mobile (including military, land based and recreational boats)",80274983.0,3824828563521.408,47646.58204314298,5.48193,0.0586922
Germany,2011,Petroleum refining,80274983.0,3824828563521.408,47646.58204314298,16.8021,39.8743
Germany,2011,Pipeline transport,80274983.0,3824828563521.408,47646.58204314298,3.00723,0.00308058
Germany,2011,Public electricity and heat production,80274983.0,3824828563521.408,47646.58204314298,265.659,173.221
Germany,2011,Pulp and paper industry,80274983.0,3824828563521.408,47646.58204314298,2.80693,0.941458
Germany,2011,Railways,80274983.0,3824828563521.408,47646.58204314298,15.5926,0.241231
Germany,2011,Residential: Household and gardening (mobile),80274983.0,3824828563521.408,47646.58204314298,0.421152,0.00121387
Germany,2011,Residential: Stationary,80274983.0,3824828563521.408,47646.58204314298,59.0763,22.0014
Germany,2011,Road paving with asphalt,80274983.0,3824828563521.408,47646.58204314298,0.75,1.5
Germany,2011,Road transport: Heavy duty vehicles and buses,80274983.0,3824828563521.408,47646.58204314298,259.637,0.213752
Germany,2011,Road transport: Light duty vehicles,80274983.0,3824828563521.408,47646.58204314298,58.2347,0.0486936
Germany,2011,Road transport: Mopeds & motorcycles,80274983.0,3824828563521.408,47646.58204314298,2.12978,0.00718286
Germany,2011,Road transport: Passenger cars,80274983.0,3824828563521.408,47646.58204314298,318.029,0.509774
Germany,2011,Sewage sludge applied to soils,80274983.0,3824828563521.408,47646.58204314298,0.976536,
Germany,2011,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",80274983.0,3824828563521.408,47646.58204314298,0.220203,0.912507
Germany,2011,Stationary combustion in manufacturing industries and construction: Iron and steel,80274983.0,3824828563521.408,47646.58204314298,3.6268,2.90617
Germany,2011,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,80274983.0,3824828563521.408,47646.58204314298,0.871143,0.186346
Germany,2011,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),80274983.0,3824828563521.408,47646.58204314298,80.3978,25.1998
Germany,2011,Titanium dioxide production,80274983.0,3824828563521.408,47646.58204314298,0.043322,0.586
Germany,2011,Urine and dung deposited by grazing animals,80274983.0,3824828563521.408,47646.58204314298,5.57209,
Germany,2011,"Venting and flaring (oil, gas, combined oil and gas)",80274983.0,3824828563521.408,47646.58204314298,0.43265,1.06846
Germany,2011,Zinc production,80274983.0,3824828563521.408,47646.58204314298,,0.229365
Germany,2012,Adipic acid production,80425823.0,3597896500945.313,44735.58823197014,0.144749,
Germany,2012,Agriculture other (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,0.148626,
Germany,2012,Agriculture/Forestry/Fishing: National fishing,80425823.0,3597896500945.313,44735.58823197014,0.261844,0.0228042
Germany,2012,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,80425823.0,3597896500945.313,44735.58823197014,44.6624,0.0275357
Germany,2012,Agriculture/Forestry/Fishing: Stationary,80425823.0,3597896500945.313,44735.58823197014,5.95726,1.63153
Germany,2012,Aluminium production,80425823.0,3597896500945.313,44735.58823197014,0.410423,3.6737
Germany,2012,Ammonia production,80425823.0,3597896500945.313,44735.58823197014,3.12534,
Germany,2012,Animal manure applied to soils,80425823.0,3597896500945.313,44735.58823197014,39.3846,
Germany,2012,Cement production,80425823.0,3597896500945.313,44735.58823197014,18.5038,6.91626
Germany,2012,Chemical industry: Other (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,,18.2559
Germany,2012,Commercial/Institutional: Mobile,80425823.0,3597896500945.313,44735.58823197014,8.84613,0.00377988
Germany,2012,Commercial/Institutional: Stationary,80425823.0,3597896500945.313,44735.58823197014,21.7434,3.54049
Germany,2012,Copper production,80425823.0,3597896500945.313,44735.58823197014,,2.62752
Germany,2012,Cremation,80425823.0,3597896500945.313,44735.58823197014,0.382239,0.0523552
Germany,2012,Domestic aviation LTO (civil),80425823.0,3597896500945.313,44735.58823197014,2.49806,0.158452
Germany,2012,Domestic aviation cruise (civil),80425823.0,3597896500945.313,44735.58823197014,7.90616,0.410732
Germany,2012,Forest fires,80425823.0,3597896500945.313,44735.58823197014,0.0386342,0.0092722
Germany,2012,Fugitive emission from solid fuels: Solid fuel transformation,80425823.0,3597896500945.313,44735.58823197014,0.537,1.02279
Germany,2012,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",80425823.0,3597896500945.313,44735.58823197014,0.0473482,0.00163073
Germany,2012,Fugitive emissions oil: Refining and storage,80425823.0,3597896500945.313,44735.58823197014,0.782518,4.59379
Germany,2012,Glass production,80425823.0,3597896500945.313,44735.58823197014,10.8646,7.59595
Germany,2012,Inorganic N-fertilizers (includes also urea application),80425823.0,3597896500945.313,44735.58823197014,66.7096,
Germany,2012,International aviation LTO (civil),80425823.0,3597896500945.313,44735.58823197014,9.21412,0.523186
Germany,2012,International aviation cruise (civil),80425823.0,3597896500945.313,44735.58823197014,113.188,6.18051
Germany,2012,International maritime navigation,80425823.0,3597896500945.313,44735.58823197014,152.607,42.7592
Germany,2012,Iron and steel production,80425823.0,3597896500945.313,44735.58823197014,21.6542,29.5902
Germany,2012,Lead production,80425823.0,3597896500945.313,44735.58823197014,,0.867298
Germany,2012,Lime production,80425823.0,3597896500945.313,44735.58823197014,4.28379,0.901098
Germany,2012,Manufacture of solid fuels and other energy industries,80425823.0,3597896500945.313,44735.58823197014,14.4443,11.4235
Germany,2012,Manure management - Broilers,80425823.0,3597896500945.313,44735.58823197014,0.0138975,
Germany,2012,Manure management - Dairy cattle,80425823.0,3597896500945.313,44735.58823197014,0.606538,
Germany,2012,Manure management - Goats,80425823.0,3597896500945.313,44735.58823197014,0.00346578,
Germany,2012,Manure management - Horses,80425823.0,3597896500945.313,44735.58823197014,0.216857,
Germany,2012,Manure management - Laying hens,80425823.0,3597896500945.313,44735.58823197014,0.0153374,
Germany,2012,Manure management - Non-dairy cattle,80425823.0,3597896500945.313,44735.58823197014,0.648121,
Germany,2012,Manure management - Other animals (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,0.00312714,
Germany,2012,Manure management - Other poultry,80425823.0,3597896500945.313,44735.58823197014,0.00297443,
Germany,2012,Manure management - Sheep,80425823.0,3597896500945.313,44735.58823197014,0.0241558,
Germany,2012,Manure management - Swine,80425823.0,3597896500945.313,44735.58823197014,0.360259,
Germany,2012,Manure management - Turkeys,80425823.0,3597896500945.313,44735.58823197014,0.0119105,
Germany,2012,Mobile combustion in manufacturing industries and construction (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,11.0013,0.0110574
Germany,2012,National navigation (shipping),80425823.0,3597896500945.313,44735.58823197014,30.3907,1.29784
Germany,2012,Nitric acid production,80425823.0,3597896500945.313,44735.58823197014,0.995885,
Germany,2012,Open burning of waste,80425823.0,3597896500945.313,44735.58823197014,0.491379,0.0106822
Germany,2012,Other mineral products (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,2.18221,1.23289
Germany,2012,Other natural emissions (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,1.804,
Germany,2012,Other organic fertilisers applied to soils (including compost),80425823.0,3597896500945.313,44735.58823197014,11.3169,
Germany,2012,Other product use (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,0.243514,0.124493
Germany,2012,Other stationary (including military),80425823.0,3597896500945.313,44735.58823197014,0.289469,0.0407181
Germany,2012,"Other, Mobile (including military, land based and recreational boats)",80425823.0,3597896500945.313,44735.58823197014,4.99256,0.0426095
Germany,2012,Petroleum refining,80425823.0,3597896500945.313,44735.58823197014,16.0787,37.4987
Germany,2012,Pipeline transport,80425823.0,3597896500945.313,44735.58823197014,2.62488,0.00310374
Germany,2012,Public electricity and heat production,80425823.0,3597896500945.313,44735.58823197014,287.279,186.42
Germany,2012,Pulp and paper industry,80425823.0,3597896500945.313,44735.58823197014,2.78241,0.967532
Germany,2012,Railways,80425823.0,3597896500945.313,44735.58823197014,13.296,0.248515
Germany,2012,Residential: Household and gardening (mobile),80425823.0,3597896500945.313,44735.58823197014,0.426366,0.00120507
Germany,2012,Residential: Stationary,80425823.0,3597896500945.313,44735.58823197014,65.155,20.253
Germany,2012,Road paving with asphalt,80425823.0,3597896500945.313,44735.58823197014,0.615,1.23
Germany,2012,Road transport: Heavy duty vehicles and buses,80425823.0,3597896500945.313,44735.58823197014,259.953,0.226883
Germany,2012,Road transport: Light duty vehicles,80425823.0,3597896500945.313,44735.58823197014,57.0863,0.0473953
Germany,2012,Road transport: Mopeds & motorcycles,80425823.0,3597896500945.313,44735.58823197014,1.9526,0.00677278
Germany,2012,Road transport: Passenger cars,80425823.0,3597896500945.313,44735.58823197014,308.549,0.491135
Germany,2012,Sewage sludge applied to soils,80425823.0,3597896500945.313,44735.58823197014,0.980275,
Germany,2012,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",80425823.0,3597896500945.313,44735.58823197014,0.278951,1.04103
Germany,2012,Stationary combustion in manufacturing industries and construction: Iron and steel,80425823.0,3597896500945.313,44735.58823197014,3.58574,2.98332
Germany,2012,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,80425823.0,3597896500945.313,44735.58823197014,0.915388,0.259894
Germany,2012,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),80425823.0,3597896500945.313,44735.58823197014,74.7795,21.7511
Germany,2012,Titanium dioxide production,80425823.0,3597896500945.313,44735.58823197014,0.0386875,0.4546
Germany,2012,Urine and dung deposited by grazing animals,80425823.0,3597896500945.313,44735.58823197014,5.52228,
Germany,2012,"Venting and flaring (oil, gas, combined oil and gas)",80425823.0,3597896500945.313,44735.58823197014,0.442547,1.06748
Germany,2012,Zinc production,80425823.0,3597896500945.313,44735.58823197014,,0.228691
Germany,2013,Adipic acid production,80645605.0,3808086291482.364,47220.010209885135,0.146388,
Germany,2013,Agriculture other (please specify in the IIR),80645605.0,3808086291482.364,47220.010209885135,0.170846,
Germany,2013,Agriculture/Forestry/Fishing: National fishing,80645605.0,3808086291482.364,47220.010209885135,0.259451,0.019804
Germany,2013,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,80645605.0,3808086291482.364,47220.010209885135,44.6011,0.0285856
Germany,2013,Agriculture/Forestry/Fishing: Stationary,80645605.0,3808086291482.364,47220.010209885135,6.23069,1.53765
