country,sectorName,year,pollutantName,value,unit
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.134286,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,1.45284,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.00448,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,10.86,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,20.9774,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,1.6,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,5.9956,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.4887,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,1.86,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,1.10572,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,67.8203,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.460265,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,5.05316,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.4879,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.0462477,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,60.2629,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,2.65778,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.332704,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.0037811,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,53.8352,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.0968001,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,1.41953,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,1.8395,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,8.60719,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,2.803,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,1.39292,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.402029,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,15.2838,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.0198011,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,9.01323,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.0376711,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,7.01923,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,2.26714,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,9.07402,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.188125,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,876.713,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,7.49364,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,81.0929,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.539955,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1996,SOx,0.0123256,Gg (1000 tonnes)
Germany,National navigation (shipping),1996,NOx,39.9849,kt
Germany,National navigation (shipping),1996,SOx,6.76692,kt
Germany,Nitric acid production,1996,NOx,10.6528,kt
Germany,Open burning of waste,1996,NOx,0.566976,kt
Germany,Open burning of waste,1996,SOx,0.0123256,kt
Germany,Other mineral products (please specify in the IIR),1996,NOx,4.01284,kt
Germany,Other mineral products (please specify in the IIR),1996,SOx,2.26714,kt
Germany,Other natural emissions (please specify in the IIR),1996,NOx,0.5995,kt
Germany,Other organic fertilisers applied to soils (including compost),1996,NOx,1.67976,kt
Germany,Other product use (please specify in the IIR),1996,NOx,0.295603,kt
Germany,Other product use (please specify in the IIR),1996,SOx,0.188125,kt
Germany,Other stationary (including military),1996,NOx,0.890617,kt
Germany,Other stationary (including military),1996,SOx,1.45284,kt
Germany,"Other, Mobile (including military, land based and recreational boats)",1996,NOx,13.0732,kt
Germany,"Other, Mobile (including military, land based and recreational boats)",1996,SOx,0.539955,kt
Germany,Petroleum refining,1996,NOx,29.1069,kt
Germany,Petroleum refining,1996,SOx,67.8203,kt
Germany,Pipeline transport,1996,NOx,4.25711,kt
Germany,Pipeline transport,1996,SOx,0.0037811,kt
Germany,Public electricity and heat production,1996,NOx,266.573,kt
Germany,Public electricity and heat production,1996,SOx,876.713,kt
Germany,Pulp and paper industry,1996,SOx,1.10572,kt
Germany,Pulp and paper industry,1996,NOx,1.436,kt
Germany,Railways,1996,NOx,36.1689,kt
Germany,Railways,1996,SOx,1.8395,kt
Germany,Residential: Household and gardening (mobile),1996,NOx,0.164634,kt
Germany,Residential: Household and gardening (mobile),1996,SOx,0.0198011,kt
Germany,Residential: Stationary,1996,NOx,94.3479,kt
Germany,Residential: Stationary,1996,SOx,139.747,kt
Germany,Road paving with asphalt,1996,NOx,0.93,kt
Germany,Road paving with asphalt,1996,SOx,1.86,kt
Germany,Road transport: Heavy duty vehicles and buses,1996,SOx,15.2838,kt
Germany,Road transport: Heavy duty vehicles and buses,1996,NOx,531.305,kt
Germany,Road transport: Light duty vehicles,1996,NOx,45.4094,kt
Germany,Road transport: Light duty vehicles,1996,SOx,2.88161,kt
Germany,Road transport: Mopeds & motorcycles,1996,NOx,2.8019,kt
Germany,Road transport: Mopeds & motorcycles,1996,SOx,0.177012,kt
Germany,Road transport: Passenger cars,1996,NOx,494.573,kt
Germany,Road transport: Passenger cars,1996,SOx,19.5365,kt
Germany,Sewage sludge applied to soils,1996,NOx,1.36717,kt
Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",1996,NOx,2.04765,kt
Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",1996,SOx,7.49364,kt
Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,1996,NOx,33.929,kt
Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,1996,SOx,33.6334,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,1996,NOx,1.72743,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,1996,SOx,2.65778,kt
Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),1996,NOx,93.9905,kt
Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),1996,SOx,91.4904,kt
Germany,Titanium dioxide production,1996,NOx,0.0426262,kt
Germany,Titanium dioxide production,1996,SOx,1.6,kt
Germany,Urine and dung deposited by grazing animals,1996,NOx,7.45596,kt
Germany,"Venting and flaring (oil, gas, combined oil and gas)",1996,SOx,7.01923,kt
Germany,"Venting and flaring (oil, gas, combined oil and gas)",1996,NOx,4.21202,kt
Germany,Zinc production,1996,SOx,0.4887,kt
Germany,Adipic acid production,1997,NOx,0.140015,kt
Germany,Agriculture other (please specify in the IIR),1997,NOx,0.00199774,kt
Germany,Agriculture/Forestry/Fishing: National fishing,1997,NOx,0.287119,kt
Germany,Agriculture/Forestry/Fishing: National fishing,1997,SOx,0.118431,kt
Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,1997,NOx,70.6429,kt
Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,1997,SOx,1.46454,kt
Germany,Agriculture/Forestry/Fishing: Stationary,1997,NOx,3.99872,kt
Germany,Agriculture/Forestry/Fishing: Stationary,1997,SOx,6.17079,kt
Germany,Aluminium production,1997,NOx,0.5719,kt
Germany,Aluminium production,1997,SOx,5.94776,kt
Germany,Ammonia production,1997,NOx,2.92576,kt
Germany,Animal manure applied to soils,1997,NOx,40.0616,kt
Germany,Cement production,1997,NOx,35.7377,kt
Germany,Cement production,1997,SOx,8.87677,kt
Germany,Chemical industry: Other (please specify in the IIR),1997,SOx,22.2357,kt
Germany,Commercial/Institutional: Mobile,1997,NOx,8.57947,kt
Germany,Commercial/Institutional: Mobile,1997,SOx,0.0659629,kt
Germany,Commercial/Institutional: Stationary,1997,NOx,34.3569,kt
Germany,Commercial/Institutional: Stationary,1997,SOx,46.2527,kt
Germany,Copper production,1997,SOx,2.5548,kt
Germany,Cremation,1997,NOx,0.269383,kt
Germany,Cremation,1997,SOx,0.0368973,kt
Germany,Domestic aviation LTO (civil),1997,NOx,2.42279,kt
Germany,Domestic aviation LTO (civil),1997,SOx,0.171144,kt
Germany,Domestic aviation cruise (civil),1997,SOx,0.42178,kt
Germany,Domestic aviation cruise (civil),1997,NOx,7.2738,kt
Germany,Forest fires,1997,NOx,0.0834934,kt
Germany,Forest fires,1997,SOx,0.0200384,kt
Germany,Fugitive emission from solid fuels: Solid fuel transformation,1997,NOx,0.329933,kt
Germany,Fugitive emission from solid fuels: Solid fuel transformation,1997,SOx,1.39247,kt
Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",1997,NOx,0.089562,kt
Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",1997,SOx,0.0049,kt
Germany,Fugitive emissions oil: Refining and storage,1997,NOx,0.563729,kt
Germany,Fugitive emissions oil: Refining and storage,1997,SOx,5.21237,kt
Germany,Glass production,1997,NOx,15.7103,kt
Germany,Glass production,1997,SOx,11.0407,kt
Germany,Inorganic N-fertilizers (includes also urea application),1997,NOx,69.862,kt
Germany,International aviation LTO (civil),1997,NOx,4.96601,kt
Germany,International aviation LTO (civil),1997,SOx,0.339189,kt
Germany,International aviation cruise (civil),1997,NOx,64.8701,kt
Germany,International aviation cruise (civil),1997,SOx,4.02733,kt
Germany,International maritime navigation,1997,NOx,121.417,kt
Germany,International maritime navigation,1997,SOx,87.3455,kt
Germany,Iron and steel production,1997,NOx,4.9884,kt
Germany,Iron and steel production,1997,SOx,10.1656,kt
Germany,Lead production,1997,SOx,0.67445,kt
Germany,Lime production,1997,NOx,8.66921,kt
Germany,Lime production,1997,SOx,1.38219,kt
Germany,Manufacture of solid fuels and other energy industries,1997,NOx,27.6853,kt
Germany,Manufacture of solid fuels and other energy industries,1997,SOx,42.0344,kt
Germany,Manure management - Broilers,1997,NOx,0.00613478,kt
Germany,Manure management - Dairy cattle,1997,NOx,0.68902,kt
Germany,Manure management - Goats,1997,NOx,0.00291393,kt
Germany,Manure management - Horses,1997,NOx,0.280774,kt
Germany,Manure management - Laying hens,1997,NOx,0.0122367,kt
Germany,Manure management - Non-dairy cattle,1997,NOx,0.697305,kt
Germany,Manure management - Other animals (please specify in the IIR),1997,NOx,0.00666687,kt
Germany,Manure management - Other poultry,1997,NOx,0.00247246,kt
Germany,Manure management - Sheep,1997,NOx,0.0352048,kt
Germany,Manure management - Swine,1997,NOx,0.327511,kt
Germany,Manure management - Turkeys,1997,NOx,0.0051276,kt
Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),1997,NOx,16.2369,kt
Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),1997,SOx,0.329557,kt
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,16.2369,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,4.96601,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.299369,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.0352048,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.00247246,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,6.66072,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.339189,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,2.10549,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.0659629,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,11.0407,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,26.7023,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,36.404,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,97.5311,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,7.2738,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,34.0626,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,93.0784,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.329933,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,8.66921,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.140015,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,1.85996,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.178518,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,12.9714,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,10.4989,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.00613478,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,40.0616,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,3.99872,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,4.01623,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.5719,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,247.464,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,455.94,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.0122367,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,121.417,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,7.22604,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.70125,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,4.04017,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,8.57947,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,27.6853,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.69929,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,46.7118,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,3.87454,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,35.7377,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,34.0868,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.0473915,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.563729,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,2.92576,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,1.526,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,4.9884,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.327511,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.280774,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.68902,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.00666687,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,69.862,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.00199774,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,1.64554,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.269383,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.0834934,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,1.91334,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,64.8701,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,531.765,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,70.6429,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,2.42279,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,2.92494,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,34.3569,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.287119,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.089562,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,15.7103,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.697305,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.0051276,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,1.34397,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.975,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.00291393,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,NOx,0.562251,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.329557,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,4.02733,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.186735,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,116.288,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,1.39247,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,6.17079,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,6.53712,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,5.21237,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,2.5548,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,693.615,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,63.4725,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,42.0344,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,16.3907,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,10.4765,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,46.2527,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,1.46454,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.118431,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,2.26906,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.67445,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,91.0684,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,87.3455,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.499616,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,6.22778,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,1.38219,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,22.2357,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.87,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,1.17502,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.4698,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.42178,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.0122228,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.00360985,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.0368973,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.0049,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,8.87677,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,10.1656,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,5.94776,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,1.95,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.0200384,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,34.1581,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,2.52969,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.171144,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.812281,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.0198011,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,1.12986,Gg (1000 tonnes)
Germany,NATIONAL TOTAL FOR COMPLIANCE,1997,SOx,0.166927,Gg (1000 tonnes)
Germany,National navigation (shipping),1997,NOx,34.0868,kt
Germany,National navigation (shipping),1997,SOx,6.22778,kt
Germany,Nitric acid production,1997,NOx,10.4989,kt
Germany,Open burning of waste,1997,NOx,0.562251,kt
Germany,Open burning of waste,1997,SOx,0.0122228,kt
Germany,Other mineral products (please specify in the IIR),1997,NOx,4.01623,kt
Germany,Other mineral products (please specify in the IIR),1997,SOx,2.26906,kt
Germany,Other natural emissions (please specify in the IIR),1997,NOx,0.70125,kt
Germany,Other organic fertilisers applied to soils (including compost),1997,NOx,1.64554,kt
Germany,Other product use (please specify in the IIR),1997,NOx,0.299369,kt
Germany,Other product use (please specify in the IIR),1997,SOx,0.166927,kt
Germany,Other stationary (including military),1997,NOx,0.69929,kt
Germany,Other stationary (including military),1997,SOx,1.12986,kt
Germany,"Other, Mobile (including military, land based and recreational boats)",1997,NOx,12.9714,kt
Germany,"Other, Mobile (including military, land based and recreational boats)",1997,SOx,0.499616,kt
Germany,Petroleum refining,1997,NOx,26.7023,kt
Germany,Petroleum refining,1997,SOx,63.4725,kt
Germany,Pipeline transport,1997,NOx,4.04017,kt
Germany,Pipeline transport,1997,SOx,0.00360985,kt
Germany,Public electricity and heat production,1997,NOx,247.464,kt
Germany,Public electricity and heat production,1997,SOx,693.615,kt
Germany,Pulp and paper industry,1997,NOx,1.526,kt
Germany,Pulp and paper industry,1997,SOx,1.17502,kt
Germany,Railways,1997,SOx,0.812281,kt
Germany,Railways,1997,NOx,34.0626,kt
Germany,Residential: Household and gardening (mobile),1997,SOx,0.0198011,kt
Germany,Residential: Household and gardening (mobile),1997,NOx,0.178518,kt
Germany,Residential: Stationary,1997,NOx,93.0784,kt
Germany,Residential: Stationary,1997,SOx,116.288,kt
Germany,Road paving with asphalt,1997,NOx,0.975,kt
Germany,Road paving with asphalt,1997,SOx,1.95,kt
Germany,Road transport: Heavy duty vehicles and buses,1997,NOx,531.765,kt
Germany,Road transport: Heavy duty vehicles and buses,1997,SOx,10.4765,kt
Germany,Road transport: Light duty vehicles,1997,NOx,46.7118,kt
Germany,Road transport: Light duty vehicles,1997,SOx,2.10549,kt
Germany,Road transport: Mopeds & motorcycles,1997,NOx,2.92494,kt
Germany,Road transport: Mopeds & motorcycles,1997,SOx,0.186735,kt
Germany,Road transport: Passenger cars,1997,NOx,455.94,kt
Germany,Road transport: Passenger cars,1997,SOx,16.3907,kt
Germany,Sewage sludge applied to soils,1997,NOx,1.34397,kt
Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",1997,NOx,1.85996,kt
Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",1997,SOx,6.66072,kt
Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,1997,NOx,36.404,kt
Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,1997,SOx,34.1581,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,1997,NOx,1.91334,kt
Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,1997,SOx,2.52969,kt
Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),1997,NOx,97.5311,kt
Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),1997,SOx,91.0684,kt
